"Eff_Date","Course_ID","Offer_Nbr","Contact_Hours_YN","Contact_Hours","Restriction_YN","Restriction","Avail_NAWD","Quota_YN","Quota","Pre-Requisite_YN","Pre-Requisite","Co-Requisite_YN","Co-Requisite","Assumed_Knowl_YN","Assumed_Knowl","Incompatible_YN","Incompatible","Assessment_YN","Assessment","Biennial_Course_YN","Biennial_Course"
"01/01/2017","108445","1","Y","By supervision","Y","Available only to students admitted to the relevant Honours program","N","N","","N","","N","","N","","Y","OENOLOGY 4003AWT/BWT, OENOLOGY 4030AWT/BWT","Y","Thesis, Seminar & Supervisor assessment","N",""
"01/01/2017","108446","1","Y","Mixed mode - flexible and/or intensive","Y","Available only to students admitted to the relevant Honours program","N","N","","N","","N","","N","","Y","PLANT SC 4012AWT/BWT, PLANT SC 4020AWT/BWT","Y","Exams and/or assignments, Research Proposal, Literature Review","N",""
"01/01/2017","108447","1","Y","Mixed mode - flexible and/or intensive","Y","Available only to students admitted to the relevant Honours program","N","N","","N","","N","","N","","Y","PLANT SC 4012AWT/BWT, PLANT SC 4020AWT/BWT","Y","Exams and/or assignments, Research Proposal, Literature Review","N",""
"01/01/2017","108448","1","Y","By supervision","Y","Available only to students admitted to the relevant Honours program","N","N","","N","","N","","N","","Y","PLANT SC 4012AWT/BWT, PLANT SC 4030AWT/BWT","Y","Thesis, Seminar & Supervisor assessment","N",""
"01/01/2017","108449","1","Y","By supervision","Y","Available only to students admitted to the relevant Honours program","N","N","","N","","N","","N","","Y","PLANT SC 4012AWT/BWT, PLANT SC 4030AWT/BWT","Y","Thesis, Seminar & Supervisor assessment","N",""
"01/01/2017","108450","1","Y","By supervision","Y","Available only to students admitted to the relevant Honours program","N","N","","N","","N","","N","","Y","PLANT SC 4012AWT/BWT, PLANT SC 4040AWT/BWT","Y","Thesis, Seminar & Supervisor assessment","N",""
"01/01/2017","108451","1","Y","By supervision","Y","Available only to students admitted to the relevant Honours program","N","N","","N","","N","","N","","Y","PLANT SC 4012AWT/BWT, PLANT SC 4040AWT/BWT","Y","Thesis, Seminar & Supervisor assessment","N",""
"01/01/2017","108452","1","Y","Mixed mode - flexible and/or intensive","Y","Available only to students admitted to the relevant Honours program","N","N","","N","","N","","N","","Y","SOIL&WAT 4001AWT/BWT, SOIL&WAT4020AWT/BWT","Y","Exams and/or assignments, Research Proposal, Literature Review","N",""
"01/01/2017","108453","1","Y","Mixed mode - flexible and/or intensive","Y","Available only to students admitted to the relevant Honours program","N","N","","N","","N","","N","","Y","SOIL&WAT 4001AWT/BWT, SOIL&WAT 4020AWT/BWT","Y","Exams and/or assignments, Research Proposal, Literature Review","N",""
"01/01/2017","108454","1","Y","By supervision","Y","Available only to students admitted to the relevant Honours program","N","N","","N","","N","","N","","Y","SOIL&WAT 4001AWT/BWT, SOIL&WAT 4030AWT/BWT","Y","Thesis, Seminar & Supervisor assessment","N",""
"01/01/2017","108455","1","Y","By supervision","Y","Available only to students admitted to the relevant Honours program","N","N","","N","","N","","N","","Y","SOIL&WAT 4001AWT/BWT, SOIL&WAT 4030AWT/BWT","Y","Thesis, Seminar & Supervisor assessment","N",""
"01/01/2017","108456","1","Y","By supervision","Y","Available only to students admitted to the relevant Honours program","N","N","","N","","N","","N","","Y","SOIL&WAT 4001AWT/BWT, SOIL&WAT 4040AWT/BWT","Y","Thesis, Seminar & Supervisor assessment","N",""
"01/01/2017","108457","1","Y","By supervision","Y","Available only to students admitted to the relevant Honours program","N","N","","N","","N","","N","","Y","SOIL&WAT 4001AWT/BWT, SOIL&WAT 4040AWT/BWT","Y","Thesis, Seminar & Supervisor assessment","N",""
"01/01/2017","108458","1","Y","Mixed mode - flexible and/or intensive","Y","Available only to students admitted to the relevant Honours program","N","N","","N","","N","","N","","Y","VITICULT 4006AWT/BWT, VITICULT 4020AWT/BWT","Y","Exams and/or assignments, Research Proposal, Literature Review","N",""
"01/01/2017","108459","1","Y","Mixed mode - flexible and/or intensive","Y","Available only to students admitted to the relevant Honours program","N","N","","N","","N","","N","","Y","VITICULT 4006AWT/BWT, VITICULT 4020AWT/BWT","Y","Exams and/or assignments, Research Proposal, Literature Review","N",""
"01/01/2017","108460","1","Y","By supervision","Y","Available only to students admitted to the relevant Honours program","N","N","","N","","N","","N","","Y","VITICULT 4006AWT/BWT, VITICULT 4030AWT/BWT","Y","Thesis, Seminar & Supervisor assessment","N",""
"01/01/2017","108461","1","Y","By supervision","Y","Available only to students admitted to the relevant Honours program","N","N","","N","","N","","N","","Y","VITICULT 4006AWT/BWT, VITICULT 4030AWT/BWT","Y","Thesis, Seminar & Supervisor assessment","N",""
"01/01/2017","108462","1","Y","By supervision","Y","Available only to students admitted to the relevant Honours program","N","N","","N","","N","","N","","Y","VITICULT 4006AWT/BWT, VITICULT 4040AWT/BWT","Y","Thesis, Seminar & Supervisor assessment","N",""
"01/01/2017","108463","1","Y","By supervision","Y","Available only to students admitted to the relevant Honours program","N","N","","N","","N","","N","","Y","VITICULT 4006AWT/BWT, VITICULT 4040AWT/BWT","Y","Thesis, Seminar & Supervisor assessment","N",""
"01/01/2017","108464","1","Y","Up to 48 hours per week","N","","Y","N","","Y","PUB HLTH 7074, PUB HLTH 7075, PUB HLTH 7076, PUB HLTH 7078, PUB HLTH 7081, PUB HLTH 7147HO","N","","N","","Y","Interpretive and Critical Research in Health","Y","Written assignment and project report","N",""
"01/01/2017","108465","1","Y","35 hours per week","Y","B.Health Sciences (Honours), B.Medical Sciences (Honours) students only","N","N","","N","","Y","MEDICINE 4003","N","","N","","Y","Seminar, Thesis, Supervisor Assessment","N",""
"01/01/2017","108466","1","Y","35 hours per week","Y","B.Health Sciences (Honours), B.Medical Sciences (Honours) students only","N","N","","Y","ACUCARE 4400A","N","","N","","N","","Y","Seminar, Thesis, Supervisor Assessment","N",""
"01/01/2017","108467","1","Y","Up to 16 hours per week on average","Y","Available to Master of Music students only","N","N","","N","","N","","Y","Current enrolment in the Master of Music degree in a specialisation relevant to the internship and its host organisation","Y","PERF 7021","Y","Participation in placement 40%, Journal/schedule log or record of involvement and engagement 20%, Negotiated task 40%","N",""
"01/01/2017","108468","1","Y","35 hours per week","Y","B.Health Sciences (Honours), B.Medical Sciences (Honours) students only","N","N","","N","","Y","MEDICINE 4003","N","","N","","Y","Seminar, Thesis, Supervisor Assessment","N",""
"01/01/2017","108469","1","Y","35 hours per week","Y","B.Health Sciences (Honours), B.Medical Sciences (Honours) students only","N","N","","Y","ACUCARE 4410A","N","","N","","N","","Y","Seminar, Thesis, Supervisor Assessment","N",""
"01/01/2017","108470","1","Y","35 hours per week","Y","B.Health Sciences (Honours), B.Medical Science (Honours) students only","N","N","","N","","Y","MEDICINE 4003","N","","N","","Y","Seminar, Thesis, Supervisor Assessment","N",""
"01/01/2017","108471","1","Y","35 hours per week","Y","B.Health Sciences (Honours), B.Medical Science (Honours) students only","N","N","","Y","GEN PRAC 4400A","N","","N","","N","","Y","Seminar, Thesis, Supervisor Assessment","N",""
"01/01/2017","108472","1","Y","35 hours per week","Y","B.Health Sciences (Honours), B.Medical Science (Honours) students only","N","N","","N","","Y","MEDICINE 4003","N","","N","","Y","Seminar, Thesis, Supervisor Assessment","N",""
"01/01/2017","108473","1","Y","35 hours per week","Y","B.Health Sciences (Honours), B.Medical Science (Honours) students only","N","N","","Y","GEN PRAC 4410A","N","","N","","N","","Y","Seminar, Thesis, Supervisor Assessment","N",""
"01/01/2017","108474","1","N","","Y","B.Health Sciences (Honours), B.Medical Science (Honours) students only","N","N","","N","","Y","MEDICINE 4003","N","","N","","N","","N",""
"01/01/2017","108475","1","N","","Y","B.Health Sciences (Honours), B.Medical Science (Honours) students only","N","N","","Y","MEDICINE 4400A","N","","N","","N","","N","","N",""
"01/01/2017","108476","1","N","","Y","B.Health Sciences (Honours), B.Medical Science (Honours) students only","N","N","","N","","Y","MEDICINE 4003","N","","N","","N","","N",""
"01/01/2017","108477","1","N","","Y","B.Health Sciences (Honours), B.Medical Science (Honours) students only","N","N","","Y","MEDICINE 4410A","N","","N","","N","","N","","N",""
"01/01/2017","108479","1","Y","35 hours per week","Y","B.Health Sciences (Honours), B.Medical Science (Honours) students only","N","N","","N","","Y","MEDICINE 4003","N","","N","","Y","Seminar, Thesis, Supervisor Assessment","N",""
"01/01/2017","108480","1","Y","35 hours per week","Y","B.Health Sciences (Honours), B.Medical Science (Honours) students only","N","N","","Y","OPHTHAL 4400A","N","","N","","N","","Y","Seminar, Thesis, Supervisor Assessment","N",""
"01/01/2017","108481","1","Y","35 hours per week","Y","B.Health Sciences (Honours), B.Medical Science (Honours) students only","N","N","","N","","Y","MEDICINE 4003","N","","N","","Y","Seminar, Thesis, Supervisor Assessment","N",""
"01/01/2017","108482","1","Y","35 hours per week","Y","B.Health Sciences (Honours), B.Medical Science (Honours) students only","N","N","","Y","OPHTHAL 4410A","N","","N","","N","","Y","Seminar, Thesis, Supervisor Assessment","N",""
"01/01/2017","108483","1","N","","Y","B.Health Sciences (Honours), B.Medical Science (Honours) students only","N","N","","N","","Y","MEDICINE 4003","N","","N","","N","","N",""
"01/01/2017","108484","1","N","","Y","B.Health Sciences (Honours), B.Medical Science (Honours) students only","N","N","","Y","ORT&TRAU 4400A","N","","N","","N","","N","","N",""
"01/01/2017","108485","1","N","","Y","B.Health Sciences (Honours), B.Medical Science (Honours) students only","N","N","","N","","Y","MEDICINE 4003","N","","N","","N","","N",""
"01/01/2017","108486","1","N","","Y","B.Health Sciences (Honours), B.Medical Science (Honours) students only","N","N","","Y","ORT&TRAU 4410A","N","","N","","N","","N","","N",""
"01/01/2017","108487","1","N","","Y","BHlthMedSc (Hons) students only","N","N","","N","","Y","HLTH SC 4202","N","","N","","N","","N",""
"01/01/2017","108488","1","N","","Y","For BHlthMedSc(Hons) students only","N","N","","N","","Y","HLTH SC 4202","N","","N","","N","","N",""
"01/01/2017","108489","1","N","","Y","For BHlthMedSc(Hons) students only","N","N","","N","","Y","HLTH SC 4202","N","","N","","N","","N",""
"01/01/2017","108490","1","N","","Y","For BHlthMedSc(Hons) students only","N","N","","N","","Y","HLTH SC 4202","N","","N","","N","","N",""
"01/01/2017","108491","1","Y","Up to 6 hours per week during 2nd half of  the semester; up to 40 hours per week in mid-semester break","N","","Y","N","","Y","ENV BIOL 2500","N","","Y","6 units of Level I BIOLOGY, Environmental Biology courses or equivalent","N","","Y","Quizzes (in practicals), oral presentation, assignments, and final exam","N",""
"01/01/2017","108492","1","Y","Up to 40 hours","N","","Y","N","","N","","N","","N","","N","","Y","Individual and group assignments and presentations","N",""
"01/01/2017","108493","1","Y","Up to 8 hours per week","Y","Available to Bachelor of Applied Biology & Bachelor of Applied Biology (Hons) students only","N","N","","N","","N","","Y","SCIENCE 1100WT","N","","Y","Literature review; research proposal, research project presentation, laboratory book, tutorial exercises, test.","N",""
"01/01/2017","108494","1","N","","Y","For BHlthMedSc(Hons) students only","N","N","","N","","Y","HLTH SC 4202","N","","N","","N","","N",""
"01/01/2017","108495","1","N","","Y","For BHlthMedSc(Hons) students only","N","N","","N","","Y","HLTH SC 4202","N","","N","","N","","N",""
"01/01/2017","108496","1","N","","Y","For BHlthMedSc(Hons) students only","N","N","","N","","Y","HLTH SC 4202","N","","N","","N","","N",""
"01/01/2017","108497","1","N","","Y","For BHlthMedSc(Hons) students only","N","N","","N","","Y","HLTH SC 4202","N","","N","","N","","N",""
"01/01/2017","108498","1","Y","Up to 36 hours","N","","Y","N","","N","","N","","N","","N","","Y","Assignments/tests/group work as prescribed at first lecture","N",""
"01/01/2017","108499","1","Y","Up to 6 hours per week","Y","Available to B.Vit&Oen and B.App Biol students only","N","N","","Y","CHEM 1100 or 1101, CHEM 1200 or 1201, BIOLOGY 1101 or 1401, BIOLOGY 1202 or equivalent","N","","N","","N","","Y","Reports, Proposals, Sensory Tests, Presentation and Final Examination","N",""
"01/01/2017","108500","1","N","","Y","B.Health Sciences (Honours), B.Medical Science (Honours) students only","N","N","","N","","Y","MEDICINE 4003","N","","N","","N","","N",""
"01/01/2017","108501","1","N","","Y","B.Health Sciences (Honours), B.Medical Science (Honours) students only","N","N","","Y","PSYCHIAT 4400A","N","","N","","N","","N","","N",""
"01/01/2017","108502","1","N","","Y","B.Health Sciences (Honours), B.Medical Science (Honours) students only","N","N","","N","","Y","MEDICINE 4003","N","","N","","N","","N",""
