"Eff_Date","Course_ID","Offer_Nbr","Acad_Group","Subject","Catalogue","Approved","Campus","Sch_Print","Cat_Print","Print","Acad_Org","Career","Schedule_Course","Band_ID","Rq_Group","Discp_Grp_Cd","Field_of_Ed_Cd"
"01/01/2017","108895","1","EDUC","EDUC","7515B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108896","1","EDUC","EDUC","7514A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108897","1","EDUC","EDUC","7514B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108898","1","EDUC","EDUC","7513A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108899","1","EDUC","EDUC","7513B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108900","1","EDUC","EDUC","7512A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108901","1","EDUC","EDUC","7512B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108902","1","EDUC","EDUC","7511A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108903","1","EDUC","EDUC","7511B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108904","1","EDUC","EDUC","7510A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108905","1","EDUC","EDUC","7510B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108906","1","EDUC","EDUC","7206","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108907","1","EDUC","EDUC","7207","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108908","1","EDUC","EDUC","7208","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108909","1","EDUC","EDUC","4208","A","NTRCE","Y","Y","Y","EDUCS","UGRD","Y","5A","","0302","070105"
"01/01/2017","108910","1","EDUC","EDUC","7554","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108911","1","EDUC","EDUC","7555","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108912","1","EDUC","EDUC","7556","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108913","1","ARTS","HIST","2091","A","NTRCE","Y","Y","Y","HISTORY","UGRD","Y","1","","0102","090305"
"01/01/2017","108914","2","EDUC","EDUC","7553NA","A","NGA","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108914","1","EDUC","EDUC","7553","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108915","2","EDUC","EDUC","7552NA","A","NGA","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108915","1","EDUC","EDUC","7552","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108916","1","ARTS","PHIL","2112","A","NTRCE","Y","Y","Y","PHILOSOPHY","UGRD","Y","1","","0103","091701"
"01/01/2017","108917","1","EDUC","EDUC","7551","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070111"
"01/01/2017","108917","2","EDUC","EDUC","7551NA","A","NGA","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070111"
"01/01/2017","108918","2","EDUC","EDUC","7550NA","A","NGA","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070111"
"01/01/2017","108918","1","EDUC","EDUC","7550","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070111"
"01/01/2017","108919","1","ARTS","GEND","3018","A","NTRCE","Y","Y","Y","SOCIALINQ","UGRD","Y","1","","0299","090313"
"01/01/2017","108919","2","ARTS","GEND","3018EX","A","EXT","Y","Y","Y","SOCIALINQ","UGRD","Y","1","","0299","090313"
"01/01/2017","108920","2","ARTS","GEND","1107EX","A","EXT","Y","Y","Y","SOCIALINQ","UGRD","Y","1","","0299","090313"
"01/01/2017","108920","1","ARTS","GEND","1107","A","NTRCE","Y","Y","Y","SOCIALINQ","UGRD","Y","1","","0299","090313"
"01/01/2017","108921","1","EDUC","EDUC","7421","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070199"
"01/01/2017","108922","1","EDUC","EDUC","7420","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070199"
"01/01/2017","108923","1","EDUC","EDUC","7419","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070199"
"01/01/2017","108924","1","EDUC","EDUC","7418","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070199"
"01/01/2017","108925","1","EDUC","EDUC","7202","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108926","1","EDUC","EDUC","1015","A","NTRCE","Y","Y","Y","EDUCS","UGRD","Y","1","","0302","090399"
"01/01/2017","108927","1","ARTS","GEND","2018","A","NTRCE","Y","Y","Y","SOCIALINQ","UGRD","Y","1","","0299","090313"
"01/01/2017","108927","2","ARTS","GEND","2018EX","A","EXT","Y","Y","Y","SOCIALINQ","UGRD","Y","1","","0299","090313"
"01/01/2017","108928","1","EDUC","EDUC","7403NA","A","NGA","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070111"
"01/01/2017","108929","1","EDUC","EDUC","4207","A","NTRCE","Y","Y","Y","EDUCS","UGRD","Y","5A","","0302","070105"
"01/01/2017","108930","1","EDUC","EDUC","7508A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108931","1","EDUC","EDUC","7508B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108932","1","SCI","SCIENCE","4020","A","NTRCE","Y","Y","Y","SCIFO","UGRD","Y","2","","0499","019999"
"01/01/2017","108933","1","CON","MUSIC","2031","A","NTRCE","Y","Y","Y","CASM","UGRD","Y","1","","0605","100101"
"01/01/2017","108934","1","ARTS","CHIN","2214","A","NTRCE","Y","Y","Y","ASIANSTD","UGRD","N","1","","0105","091500"
"01/01/2017","108935","1","ARTS","ARTS","2300","A","NTRCE","Y","Y","Y","ARTS","UGRD","Y","1","","0105","090399"
"01/01/2017","108936","1","ARTS","ARTS","3300","A","NTRCE","Y","Y","Y","ARTS","UGRD","Y","1","","0105","090399"
"01/01/2017","108937","1","ARTS","ANTH","4007","A","NTRCE","Y","Y","Y","ANTHROPLGY","UGRD","Y","1","","0207","090303"
"01/01/2017","108938","1","ARTS","ANTH","4005","A","NTRCE","Y","Y","Y","ANTHROPLGY","UGRD","N","1","","0207","090303"
"01/01/2017","108939","1","ARTS","ANTH","4006","A","NTRCE","Y","Y","Y","ANTHROPLGY","UGRD","N","1","","0207","090303"
"01/01/2017","108940","1","BUS","ACCTFIN","7001","A","NTRCE","Y","Y","Y","BUSSCH","PGCW","Y","3","","0902","081101"
"01/01/2017","108940","2","BUS","ACCTFIN","7001NA","A","NGA","Y","Y","Y","BUSSCH","PGCW","N","3","","0902","081101"
"01/01/2017","108941","1","ARTS","GEOG","4007","A","NTRCE","Y","Y","Y","GEOG&ENV","UGRD","N","1","","0202","090309"
"01/01/2017","108942","1","ARTS","GEOG","4008","A","NTRCE","Y","Y","Y","GEOG&ENV","UGRD","Y","1","","0202","090309"
"01/01/2017","108943","1","ARTS","GEOG","4009A","A","NTRCE","Y","Y","Y","GEOG&ENV","UGRD","N","1","","0202","090309"
"01/01/2017","108944","1","ARTS","GEOG","4009B","A","NTRCE","Y","Y","Y","GEOG&ENV","UGRD","Y","1","","0202","090309"
"01/01/2017","108945","1","ARTS","PHIL","4010","A","NTRCE","Y","Y","Y","PHILOSOPHY","UGRD","N","1","","0103","091701"
"01/01/2017","108946","1","ARTS","PHIL","4011A","A","NTRCE","Y","Y","Y","PHILOSOPHY","UGRD","N","1","","0103","091701"
"01/01/2017","108947","1","ARTS","PHIL","4011B","A","NTRCE","Y","Y","Y","PHILOSOPHY","UGRD","N","1","","0103","091701"
"01/01/2017","108948","1","ARTS","POLIS","4006","A","NTRCE","Y","Y","Y","POLITICS","UGRD","N","1","","0206","090100"
"01/01/2017","108949","1","LAW","LAW","2568","A","NTRCE","Y","Y","Y","LAWS","ULAW","Y","3","","0906","090900"
"01/01/2017","108950","1","LAW","LAW","3604","P","NTRCE","Y","Y","Y","LAWS","ULAW","N","3","","0906","090900"
"01/01/2017","108951","1","LAW","LAW","3605","A","NTRCE","Y","Y","Y","LAWS","ULAW","N","3","","0906","090900"
"01/01/2017","108952","1","LAW","LAW","7180","A","NTRCE","Y","Y","Y","LAWS","PGCW","Y","3","","0906","090900"
"01/01/2017","108953","1","ENG","UAC","1000ABR","A","BRAD","Y","Y","Y","ENGMATHFO","NAWD","Y","1","","","091501"
"01/01/2017","108954","1","ENG","UAC","1000BBR","A","BRAD","Y","Y","Y","ENGMATHFO","NAWD","Y","1","","","091501"
"01/01/2017","108955","1","MATH","COMP SCI","3307","A","NTRCE","Y","Y","Y","COMPSCI","UGRD","Y","2","","0503","020103"
"01/01/2017","108956","1","MATH","COMP SCI","3306","A","NTRCE","Y","Y","Y","COMPSCI","UGRD","Y","2","","0503","020113"
"01/01/2017","108957","1","MATH","COMP SCI","7103","A","NTRCE","Y","Y","Y","COMPSCI","PGCW","N","2","","0503","020111"
"01/01/2017","108958","1","MATH","COMP SCI","4407","A","NTRCE","Y","Y","Y","COMPSCI","UGRD","Y","2","002428","0503","020109"
"01/01/2017","108959","1","MATH","COMP SCI","7207","A","NTRCE","Y","Y","Y","COMPSCI","PGCW","Y","2","","0503","020113"
"01/01/2017","108960","1","MATH","COMP SCI","2207","A","NTRCE","Y","Y","Y","COMPSCI","UGRD","Y","2","","0503","020113"
"01/01/2017","108961","1","ENG","CHEM ENG","4060","A","NTRCE","Y","Y","Y","CHEMENG","UGRD","Y","2","","0701","019907"
"01/01/2017","108962","1","CON","MUSGEN","2012","A","NTRCE","Y","Y","Y","ELDERCON","UGRD","Y","1","","0605","100101"
"01/01/2017","108963","1","CON","MUSGEN","3012","A","NTRCE","Y","Y","Y","ELDERCON","UGRD","Y","1","","0605","100101"
"01/01/2017","108964","1","ARTS","ENGL","2216","A","NTRCE","Y","Y","Y","ENGLISH","UGRD","Y","1","","0101","091523"
"01/01/2017","108965","1","ENG","ELEC ENG","2100","A","NTRCE","Y","Y","Y","ELECENG","UGRD","Y","2","","0703","031303"
"01/01/2017","108966","1","ENG","ELEC ENG","2101","A","NTRCE","Y","Y","Y","ELECENG","UGRD","Y","2","","0703","031303"
"01/01/2017","108967","1","ENG","ELEC ENG","2102","A","NTRCE","Y","Y","Y","ELECENG","UGRD","Y","2","","0703","031303"
"01/01/2017","108968","1","ENG","ELEC ENG","2103","A","NTRCE","Y","Y","Y","ELECENG","UGRD","Y","2","","0703","031303"
"01/01/2017","108969","1","ENG","ELEC ENG","2104","A","NTRCE","Y","Y","Y","ELECENG","UGRD","Y","2","","0703","031303"
"01/01/2017","108970","1","MED","PUB HLTH","5005","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0806","069999"
"01/01/2017","108971","1","MED","PUB HLTH","5006","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0806","069999"
"01/01/2017","108972","1","MED","PUB HLTH","5007","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0806","069999"
"01/01/2017","108973","1","MED","PUB HLTH","5008","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0806","069999"
"01/01/2017","108974","1","MED","PUB HLTH","6018","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0806","069999"
"01/01/2017","108975","1","MED","PUB HLTH","6019","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0806","069999"
"01/01/2017","108976","1","MED","PUB HLTH","6021","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0806","069999"
"01/01/2017","108977","1","MED","PUB HLTH","7003","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0806","069999"
"01/01/2017","108978","1","MED","PUB HLTH","7007","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","N","2","","0806","069999"
"01/01/2017","108979","1","MED","PUB HLTH","7005","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0806","069999"
"01/01/2017","108980","1","MED","PUB HLTH","7010","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0806","069999"
"01/01/2017","108981","1","MED","PUB HLTH","7021","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0806","069999"
"01/01/2017","108982","1","MED","PUB HLTH","7011","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0806","069999"
"01/01/2017","108983","1","MED","PUB HLTH","7023","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0806","069999"
"01/01/2017","108984","1","MED","PUB HLTH","7013","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0806","069999"
"01/01/2017","108985","1","MED","PUB HLTH","7024","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0806","069999"
"01/01/2017","108986","1","MED","PUB HLTH","7025","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0806","069999"
"01/01/2017","108987","1","MED","PUB HLTH","7019","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0806","069999"
"01/01/2017","108988","1","MED","PUB HLTH","7020A","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0806","069999"
"01/01/2017","108989","1","MED","PUB HLTH","7020B","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0806","069999"
"01/01/2017","108990","1","DENT","DENT","7001","A","NTRCE","Y","Y","Y","DENTAL","PGCW","Y","3","","0807","060799"
"01/01/2017","108991","1","DENT","DENT","7002","A","NTRCE","Y","Y","Y","DENTAL","PGCW","Y","3","","0807","060799"
"01/01/2017","108992","1","MED","PUB HLTH","7090","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","N","2","","0806","061399"
"01/01/2017","108993","1","DENT","DENT","7006","A","NTRCE","Y","Y","Y","DENTAL","PGCW","Y","3","","0807","060799"
"01/01/2017","108994","1","DENT","DENT","7007","A","NTRCE","Y","Y","Y","DENTAL","PGCW","Y","3","","0807","060799"
"01/01/2017","108995","1","DENT","DENT","7008","A","NTRCE","Y","Y","Y","DENTAL","PGCW","Y","3","","0807","060799"
"01/01/2017","108996","1","MED","PHARM","3012","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","3","","0404","060199"
"01/01/2017","108997","1","MED","PUB HLTH","7091","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0806","061399"
"01/01/2017","108998","1","MED","PUB HLTH","7092","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","N","2","","0806","061399"
"01/01/2017","108999","1","MED","PUB HLTH","7093","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0806","061399"
"01/01/2017","109000","1","MED","PUB HLTH","7094EX","A","EXT","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0806","061399"
"01/01/2017","109001","1","MED","PUB HLTH","7095EX","A","EXT","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0806","061399"
"01/01/2017","109002","1","DENT","DENT","7009A","A","NTRCE","Y","Y","Y","DENTAL","PGCW","Y","3","","0807","060799"
"01/01/2017","109003","1","DENT","DENT","7009B","A","NTRCE","Y","Y","Y","DENTAL","PGCW","Y","3","","0807","060799"
"01/01/2017","109004","1","DENT","DENT","5006EX","A","EXT","Y","Y","Y","DENTAL","UGRD","Y","3","","0807","060701"
"01/01/2017","109005","1","ARTS","ARTS","4001","A","NTRCE","Y","Y","Y","ARTS","UGRD","Y","1","","0105","090309"
"01/01/2017","109006","1","MED","ANAT SC","2006","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","Y","3","","0401","060199"
"01/01/2017","109007","1","MED","ANAT SC","2009","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","Y","3","","0401","060199"
"01/01/2017","109008","1","MED","ANAT SC","3003","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","3","","0401","060199"
"01/01/2017","109009","2","MED","HLTH SC","1002BR","A","BRAD","Y","Y","Y","HLTHSCFO","NAWD","Y","2","","0806","069999"
"01/01/2017","109009","1","MED","HLTH SC","1002","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","Y","2","","0806","069999"
"01/01/2017","109010","1","ARTS","ARTS","7001","A","NTRCE","Y","Y","Y","ARTS","PGCW","N","1","","0105","099900"
"01/01/2017","109011","1","MED","PUB HLTH","2007","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","Y","2","","0806","061311"
"01/01/2017","109012","1","ARTS","ARTS","7002A","A","NTRCE","Y","Y","Y","ARTS","PGCW","N","1","","0105","099900"
"01/01/2017","109013","1","ARTS","ARTS","7002B","A","NTRCE","Y","Y","Y","ARTS","PGCW","N","1","","0105","099900"
"01/01/2017","109014","1","ARTS","ARTS","7003","A","NTRCE","Y","Y","Y","ARTS","PGCW","N","1","","0105","099900"
"01/01/2017","109015","1","MED","HLTH SC","2103","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","Y","2","","0806","019907"
"01/01/2017","109016","1","MED","HLTH SC","2104","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","Y","2","","0806","060113"
"01/01/2017","109017","1","MED","HLTH SC","3101","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","3","","0806","060199"
"01/01/2017","109018","1","MED","HLTH SC","1006","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","Y","3","","0806","060199"
"01/01/2017","109019","1","MED","HLTH SC","3102","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","2","","0806","069999"
"01/01/2017","109020","1","MED","HLTH SC","3103","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","3","","0806","060109"
"01/01/2017","109021","1","MED","OB&GYNAE","3001","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","3","","0806","060107"
"01/01/2017","109022","1","MED","PAEDIAT","3000","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","3","","0806","060109"
"01/01/2017","109023","1","MED","PATHOL","3104","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","2","","0401","060113"
"01/01/2017","109024","1","MED","PATHOL","3101","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","2","","0401","060113"
"01/01/2017","109025","1","MED","HLTH SC","3006","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","3","","0806","060107"
"01/01/2017","109026","1","MED","PATHOL","3102","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","2","","0401","060113"
"01/01/2017","109027","1","MED","PHARM","3101","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","3","","0404","060199"
"01/01/2017","109028","1","MED","PHARM","3103","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","2","","0404","019907"
"01/01/2017","109029","1","MED","HLTH SC","3007A","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","3","","0806","060199"
"01/01/2017","109030","1","MED","PHARM","3102","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","2","","0404","019907"
"01/01/2017","109031","1","MED","HLTH SC","3007B","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","3","","0806","060199"
"01/01/2017","109032","1","MED","HLTH SC","3008A","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","3","","0806","060199"
"01/01/2017","109033","1","MED","HLTH SC","3008B","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","3","","0806","060199"
"01/01/2017","109034","1","MED","PHYSIOL","3103","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","Y","3","","0401","060199"
"01/01/2017","109035","1","MED","HLTH SC","3009A","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","3","","0806","019901"
"01/01/2017","109036","1","MED","PHYSIOL","3104","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","Y","3","","0401","060199"
"01/01/2017","109037","1","MED","HLTH SC","2012","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","Y","2","","0806","069999"
"01/01/2017","109038","1","MED","HLTH SC","2105","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","Y","2","","0806","069999"
"01/01/2017","109039","1","MED","HLTH SC","3009B","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","3","","0806","019901"
"01/01/2017","109040","1","MED","HLTH SC","3010A","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","3","","0806","060199"
"01/01/2017","109041","1","MED","HLTH SC","3010B","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","3","","0806","060199"
"01/01/2017","109042","1","MED","HLTH SC","3011A","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","2","","0806","069901"
"01/01/2017","109043","1","MED","HLTH SC","3011B","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","2","","0806","069901"
"01/01/2017","109044","1","MED","HLTH SC","3012A","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","2","","0806","061399"
"01/01/2017","109045","1","MED","HLTH SC","3012B","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","2","","0806","061399"
"01/01/2017","109046","1","MED","HLTH SC","3013A","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","3","","0806","060199"
"01/01/2017","109047","1","MED","HLTH SC","3013B","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","3","","0806","060199"
"01/01/2017","109048","1","MED","HLTH SC","4202","A","NTRCE","Y","Y","Y","MEDICINE","UGRD","Y","2","","0806","069999"
"01/01/2017","109049","1","MED","PUB HLTH","3007","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","2","","0809","061399"
"01/01/2017","109050","1","MED","PUB HLTH","3008","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","2","","0809","061399"
"01/01/2017","109051","1","MED","PUB HLTH","3009","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","3","","0809","060199"
"01/01/2017","109052","1","MED","PUB HLTH","3010","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","2","","0809","061311"
"01/01/2017","109053","1","MED","ANAT SC","2012","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","3","","0401","060199"
"01/01/2017","109054","1","MED","PUB HLTH","3011","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","N","2","","0809","061399"
"01/01/2017","109055","1","MED","PUB HLTH","2008","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","Y","2","","0809","061399"
"01/01/2017","109056","1","CON","MUSONIC","7001","A","NTRCE","Y","Y","Y","ELDERCON","PGCW","N","1","","0605","100101"
"01/01/2017","109057","1","CON","MUSONIC","7002","A","NTRCE","Y","Y","Y","ELDERCON","PGCW","N","1","","0605","100101"
"01/01/2017","109058","1","CON","MUSONIC","7003","A","NTRCE","Y","Y","Y","ELDERCON","PGCW","Y","1","","0605","100101"
"01/01/2017","109059","1","DENT","DENT","7300","A","NTRCE","Y","Y","Y","DENTAL","PGCW","N","3","","0807","060799"
"01/01/2017","109060","1","SCI","VET SC","7240ARW","A","ROSE","Y","Y","Y","SCHVETSCI","PGCW","Y","3","","1104","061101"
"01/01/2017","109061","1","SCI","VET SC","7240BRW","A","ROSE","Y","Y","Y","SCHVETSCI","PGCW","Y","3","","1104","061101"
"01/01/2017","109062","1","MED","PUB HLTH","4410A","A","NTRCE","Y","Y","Y","PUBLICHLTH","UGRD","Y","2","","0809","061399"
"01/01/2017","109063","1","MED","PUB HLTH","4410B","A","NTRCE","Y","Y","Y","PUBLICHLTH","UGRD","Y","2","","0809","061399"
"01/01/2017","109064","1","EDUC","EDUC","3003","A","NTRCE","Y","Y","Y","EDUCS","UGRD","N","5A","","0302","070105"
"01/01/2017","109065","1","SCI","ENV BIOL","3580","A","NTRCE","Y","Y","Y","SCHBIOSCI","UGRD","Y","2","","0401","010905"
"01/01/2017","109066","1","ECIC","PROJMGNT","3043","A","NTRCE","Y","Y","Y","ECIC","UGRD","Y","3","","","080315"
"01/01/2017","109068","1","MATH","COMP SCI","7306","A","NTRCE","Y","Y","Y","COMPSCI","PGCW","Y","2","002237","0503","020113"
"01/01/2017","109069","1","MATH","COMP SCI","7307","A","NTRCE","Y","Y","Y","COMPSCI","PGCW","Y","2","002476","0503","020103"
